년도,기준년월,"수출입구분:수입-I, 수출-E",AGCODE,HSCODE,국가코드,당월중량(kg),당월금액($),누계중량(kg),누계금액($)
2019,201911,E,121445300,2001909060,QA,0.0,0,96.0,1832
2019,201911,E,121445300,2001909060,US,217.6,1397,11393.64,52095
2019,201911,E,121445300,2001909060,VN,0.0,0,154.8,903
2019,201911,E,121610102,709609000,AE,64.2,721,1020.8,11410
2019,201911,E,121610102,709609000,CA,160.0,1560,1470.0,21466
2019,201911,E,121610102,709609000,GB,50.0,268,830.0,4708
2019,201911,E,121610102,709609000,GU,46.0,297,405.0,2308
2019,201911,E,121610102,709609000,HK,412.7,3209,2766.0,18295
2019,201911,E,121610102,709609000,JP,23324.0,124175,251255.2,1229386
2019,201911,E,121610102,709609000,MN,1044.0,3763,4430.3,16420
2019,201911,E,121610102,709609000,MO,0.0,0,28.0,193
2019,201911,E,121610102,709609000,MP,140.0,1179,1593.0,13395
2019,201911,E,121610102,709609000,MY,6.0,31,816.0,6552
2019,201911,E,121610102,709609000,NL,0.0,0,55.0,530
2019,201911,E,121610102,709609000,PH,0.0,0,20.0,120
2019,201911,E,121610102,709609000,RU,60.0,434,342.6,1635
2019,201911,E,121610102,709609000,SG,1586.6,11313,14452.5,105220
2019,201911,E,121610102,709609000,US,348.2,5087,9090.68,127956
2019,201911,E,121610102,709609000,VN,0.0,0,154.0,1214
2019,201911,E,121610121,904210000,AE,0.0,0,1.0,353
2019,201911,E,121610121,904210000,HK,0.0,0,20.0,605
2019,201911,E,121610121,904210000,US,0.0,0,24.0,5688
2019,201911,E,121610123,904220000,AE,200.0,5509,8127.8,47331
2019,201911,E,121610123,904220000,AO,0.0,0,90.0,3366
2019,201911,E,121610123,904220000,AR,0.0,0,1000.0,4400
2019,201911,E,121610123,904220000,AT,4800.0,21883,22600.0,104223
2019,201911,E,121610123,904220000,AU,13315.43,87261,155424.23,794631
2019,201911,E,121610123,904220000,BD,0.0,0,2720.0,13000
2019,201911,E,121610123,904220000,BH,0.0,0,1225.8,6938
2019,201911,E,121610123,904220000,BN,0.0,0,1200.0,5075
2019,201911,E,121610123,904220000,BR,1300.0,6106,2000.0,9385
2019,201911,E,121610123,904220000,CA,27889.0,209971,156337.46,829884
2019,201911,E,121610123,904220000,CH,0.0,0,2170.0,10360
2019,201911,E,121610123,904220000,CL,0.0,0,2855.26,14597
2019,201911,E,121610123,904220000,CN,40.0,1421,41329.6,127060
2019,201911,E,121610123,904220000,CO,0.0,0,100.0,425
2019,201911,E,121610123,904220000,CZ,700.0,3360,17600.0,82211
2019,201911,E,121610123,904220000,DE,7827.2,38232,48573.5,236297
2019,201911,E,121610123,904220000,DO,100.0,446,150.0,694
2019,201911,E,121610123,904220000,DZ,0.0,0,950.0,1865
2019,201911,E,121610123,904220000,EG,0.0,0,500.0,2062
2019,201911,E,121610123,904220000,ES,0.0,0,330.0,1376
2019,201911,E,121610123,904220000,FJ,0.0,0,100.0,459
2019,201911,E,121610123,904220000,FR,190.0,909,9570.0,44756
2019,201911,E,121610123,904220000,GB,1650.0,9426,17086.6,95688
2019,201911,E,121610123,904220000,GE,0.0,0,220.0,2603
2019,201911,E,121610123,904220000,GT,0.0,0,5150.0,21521
2019,201911,E,121610123,904220000,GU,0.0,0,4781.0,21685
2019,201911,E,121610123,904220000,HK,512.0,2413,10158.0,44796
2019,201911,E,121610123,904220000,HU,110.0,518,360.0,1736
2019,201911,E,121610123,904220000,ID,2900.2,19078,35575.4,194880
2019,201911,E,121610123,904220000,IL,0.0,0,300.0,1363
2019,201911,E,121610123,904220000,IN,200.0,830,1350.0,6155
2019,201911,E,121610123,904220000,IQ,0.0,0,5423.22,32683
2019,201911,E,121610123,904220000,IT,0.0,0,1320.0,5477
2019,201911,E,121610123,904220000,JP,45521.02,228032,375800.02,2640952
2019,201911,E,121610123,904220000,KE,370.0,1611,370.0,1611
2019,201911,E,121610123,904220000,KH,3100.0,13075,28630.0,122852
2019,201911,E,121610123,904220000,KW,1635.3,8459,6447.3,33028
2019,201911,E,121610123,904220000,KZ,1000.0,4620,1000.0,4620
2019,201911,E,121610123,904220000,LA,0.0,0,3400.0,15554
2019,201911,E,121610123,904220000,LV,160.0,800,160.0,800
2019,201911,E,121610123,904220000,MA,0.0,0,14.68,878
2019,201911,E,121610123,904220000,MM,0.0,0,200.0,1846
2019,201911,E,121610123,904220000,MO,0.0,0,100.0,878
2019,201911,E,121610123,904220000,MP,0.0,0,3471.8,19899
2019,201911,E,121610123,904220000,MU,0.0,0,220.0,1144
2019,201911,E,121610123,904220000,MY,1536.02,7488,25946.04,119917
2019,201911,E,121610123,904220000,NG,0.0,0,327.0,3412
2019,201911,E,121610123,904220000,NI,0.0,0,100.0,465
2019,201911,E,121610123,904220000,NL,6100.8,32593,37271.6,193018
2019,201911,E,121610123,904220000,NO,600.0,3378,1900.0,10697
2019,201911,E,121610123,904220000,NP,0.0,0,2200.0,9239
2019,201911,E,121610123,904220000,NZ,0.0,0,32171.0,146952
2019,201911,E,121610123,904220000,OM,0.0,0,736.2,3613
2019,201911,E,121610123,904220000,PE,290.0,1291,1451.2,6176
2019,201911,E,121610123,904220000,PH,26600.0,102806,249986.0,977433
2019,201911,E,121610123,904220000,PL,250.0,1178,3249.0,15171
2019,201911,E,121610123,904220000,PY,0.0,0,1300.0,5708
2019,201911,E,121610123,904220000,QA,0.0,0,400.0,1712
2019,201911,E,121610123,904220000,RU,0.0,0,700.5,3579
2019,201911,E,121610123,904220000,SA,1566.3,9335,6062.7,42635
2019,201911,E,121610123,904220000,SE,1000.0,4800,3900.0,18490
2019,201911,E,121610123,904220000,SG,1540.0,7476,29652.38,143065
2019,201911,E,121610123,904220000,SI,0.0,0,400.0,2112
2019,201911,E,121610123,904220000,SK,0.0,0,550.0,2534
2019,201911,E,121610123,904220000,TH,0.0,0,405.0,4076
2019,201911,E,121610123,904220000,TW,28560.0,105908,277506.4,1013263
2019,201911,E,121610123,904220000,UA,0.0,0,50.0,239
2019,201911,E,121610123,904220000,US,112629.66,608772,1036521.28,5191680
2019,201911,E,121610123,904220000,VN,35611.0,139625,260588.4,1017187
2019,201911,E,121610123,904220000,WS,0.0,0,934.0,4603
2019,201911,E,121610123,904220000,ZA,100.0,415,2370.0,11149
2019,201911,E,121610200,710807000,AU,0.0,0,5.0,1246
2019,201911,E,121610200,710807000,GU,0.0,0,720.0,3909
2019,201911,E,121610200,710807000,VN,0.0,0,3173.6,2586
2019,201911,E,121610310,711905091,US,0.0,0,5000.0,13950
2019,201911,I,112011001,710100000,BE,16080.0,17647,304290.0,325808
2019,201911,I,112011001,710100000,CN,207920.0,194208,1998170.0,1683098
2019,201911,I,112011001,710100000,ES,0.0,0,39600.0,34996
2019,201911,I,112011001,710100000,NL,0.0,0,20.2,125
2019,201911,I,112011001,710100000,US,82192.76,118019,2025513.71,2637488
2019,201911,I,112011001,710100000,VN,36500.0,39397,666030.0,694186
2019,201911,I,112011900,701900000,AU,2800.0,13888,17014157.0,9221428
2019,201911,I,112011900,701900000,GB,0.0,0,1.5,6
2019,201911,I,112011900,701900000,US,43092.0,38950,7109583.69,5139558
2019,201911,I,112012001,1105100000,CN,0.0,0,1000.0,1543
2019,201911,I,112012001,1105100000,ET,0.0,0,10.0,43
2019,201911,I,112012001,1105100000,NL,0.0,0,26127.0,133619
2019,201911,I,112012001,1105100000,US,146061.1,231340,1121197.15,2158844
2019,201911,I,112012002,1105200000,BE,0.0,0,8361.0,18558
2019,201911,I,112012002,1105200000,DE,22100.0,30859,65238.15,91624
2019,201911,I,112012002,1105200000,IN,0.0,0,5.3,100
2019,201911,I,112012002,1105200000,IT,0.0,0,12.0,49
2019,201911,I,112012002,1105200000,NL,22002.9,32037,110004.9,161150
2019,201911,I,112012002,1105200000,PL,132000.0,223239,869008.6,1768760
2019,201911,I,112012002,1105200000,US,46970.7,85625,507705.99,907986
2019,201911,I,112012002,1105200000,VN,0.0,0,40.0,20
2019,201911,I,112015901,2004100000,AU,0.6,6,0.6,6
2019,201911,I,112015901,2004100000,BE,739438.04,873273,10129562.76,12938733
2019,201911,I,112015901,2004100000,CA,1978480.0,3121231,17034967.7,26641887
2019,201911,I,112015901,2004100000,CN,81190.8,145114,1324881.57,2349072
2019,201911,I,112015901,2004100000,DE,14.4,53,93721.2,100150
2019,201911,I,112015901,2004100000,FR,3600.0,6621,26361.58,59396
2019,201911,I,112015901,2004100000,GB,0.0,0,885.33,1954
2019,201911,I,112015901,2004100000,IN,0.0,0,9.39,367
2019,201911,I,112015901,2004100000,IT,0.0,0,28.8,118
2019,201911,I,112015901,2004100000,JP,0.0,0,3970.0,15171
2019,201911,I,112015901,2004100000,NL,324505.0,354826,3133435.69,3415982
2019,201911,I,112015901,2004100000,NZ,22680.0,32886,190131.0,274231
2019,201911,I,112015901,2004100000,PL,1360.8,2564,8320.32,14630
2019,201911,I,112015901,2004100000,US,7668912.49,9757751,83907646.69,107031572
2019,201911,I,112015901,2004100000,VN,10.1,40,10.1,40
2019,201911,I,112015903,2005201000,CH,0.0,0,940.0,7959
2019,201911,I,112015903,2005201000,CN,0.0,0,4.0,44
2019,201911,I,112015903,2005201000,DK,0.0,0,1.7,19
2019,201911,I,112015903,2005201000,EE,5.02,27,5.02,27
2019,201911,I,112015903,2005201000,ES,0.0,0,2.44,16
2019,201911,I,112015903,2005201000,IT,0.0,0,157.3,747
2019,201911,I,112015903,2005201000,MY,0.0,0,0.48,19
2019,201911,I,112015903,2005201000,NO,0.0,0,1.0,10
2019,201911,I,112015903,2005201000,TH,0.0,0,7.8,33
2019,201911,I,112015903,2005201000,US,1345.28,6596,9378.85,53833
2019,201911,I,112015904,2005209000,AE,7.5,52,17091.81,59494
2019,201911,I,112015904,2005209000,AU,0.0,0,50.48,333
2019,201911,I,112015904,2005209000,BH,0.0,0,15120.0,43507
2019,201911,I,112015904,2005209000,CH,0.0,0,13200.0,42840
2019,201911,I,112015904,2005209000,CN,20996.0,40679,202981.6,352404
2019,201911,I,112015904,2005209000,DE,1680.0,4741,4275.55,15024
2019,201911,I,112015904,2005209000,DK,0.0,0,968.18,5219
2019,201911,I,112015904,2005209000,ES,9902.02,115632,90406.15,1133908
2019,201911,I,112015904,2005209000,FI,0.0,0,0.5,7
2019,201911,I,112015904,2005209000,FR,0.0,0,1.0,17
2019,201911,I,112015904,2005209000,GB,161.44,2386,7820.04,72888
2019,201911,I,112015904,2005209000,ID,0.0,0,8380.35,62124
2019,201911,I,112015904,2005209000,IN,17248.0,33198,107007.08,203326
2019,201911,I,112015904,2005209000,IT,2783.61,20492,63492.44,322461
2019,201911,I,112015904,2005209000,JP,0.0,0,2226.4,47017
2019,201911,I,112015904,2005209000,LV,0.0,0,92400.0,391580
2019,201911,I,112015904,2005209000,MN,0.0,0,0.2,9
2019,201911,I,112015904,2005209000,MY,0.88,14,8.47,65
2019,201911,I,112015904,2005209000,NL,40000.0,85600,120021.6,256808
2019,201911,I,112015904,2005209000,NZ,0.0,0,617.04,4451
2019,201911,I,112015904,2005209000,OM,0.0,0,4.2,42
2019,201911,I,112015904,2005209000,PE,0.0,0,1689.8,14897
2019,201911,I,112015904,2005209000,PH,0.0,0,0.1,14
2019,201911,I,112015904,2005209000,RU,0.5,11,19.4,969
2019,201911,I,112015904,2005209000,SE,0.0,0,8.1,30
2019,201911,I,112015904,2005209000,SG,0.0,0,685.06,15932
2019,201911,I,112015904,2005209000,SI,8.44,218,8.44,218
2019,201911,I,112015904,2005209000,TH,0.0,0,1489.59,13097
2019,201911,I,112015904,2005209000,US,55772.52,216979,459874.95,1856916
2019,201911,I,112015904,2005209000,VN,0.0,0,294.5,1547
2019,201911,I,112015905,712902093,UZ,0.0,0,4000.0,2400
2019,201911,I,116010102,813300000,AT,0.0,0,11.5,135
2019,201911,I,116010102,813300000,AU,0.0,0,1003.75,9506
2019,201911,I,116010102,813300000,CL,0.0,0,2.0,32
2019,201911,I,116010102,813300000,CN,200.0,1846,205.5,1938
2019,201911,I,116010102,813300000,DE,152.7,2024,242.7,3865
2019,201911,I,116010102,813300000,FR,0.0,0,288.0,12724
2019,201911,I,116010102,813300000,GB,0.0,0,1.8,28
2019,201911,I,116010102,813300000,PE,0.0,0,0.3,3
2019,201911,I,116010102,813300000,PL,0.0,0,1.17,39
2019,201911,I,116010102,813300000,PT,0.0,0,237.6,5706
2019,201911,I,116010102,813300000,TR,0.0,0,0.4,6
2019,201911,I,116010102,813300000,US,1.48,68,401.75,9349
2019,201911,I,116010102,813300000,VN,0.0,0,0.2,12
2019,201911,I,116015101,2009710000,AT,0.0,0,2940.0,15069
2019,201911,I,116015101,2009710000,AU,13670.4,41863,89636.16,284547
2019,201911,I,116015101,2009710000,BG,0.0,0,9.35,48
2019,201911,I,116015101,2009710000,CL,1.0,24,7310.33,19025
2019,201911,I,116015101,2009710000,CN,0.0,0,77.88,472
2019,201911,I,116015101,2009710000,CY,0.0,0,2182.21,1187
2019,201911,I,116015101,2009710000,DE,0.0,0,451.28,1724
2019,201911,I,116015101,2009710000,ES,93484.86,108155,1006043.55,936133
2019,201911,I,116015101,2009710000,FR,4544.77,8934,8999.68,17431
2019,201911,I,116015101,2009710000,GB,0.0,0,2.2,36
2019,201911,I,116015101,2009710000,HU,0.0,0,928.8,4164
2019,201911,I,116015101,2009710000,IT,1.5,9,14772.09,17285
2019,201911,I,116015101,2009710000,MD,0.0,0,2270.1,881
2019,201911,I,116015101,2009710000,MV,0.0,0,5.25,27
2019,201911,I,116015101,2009710000,NL,0.0,0,28350.0,41781
2019,201911,I,116015101,2009710000,NZ,0.0,0,6.38,33
2019,201911,I,116015101,2009710000,PL,0.0,0,32668.26,35802
2019,201911,I,116015101,2009710000,SI,85.0,334,85.0,334
2019,201911,I,116015101,2009710000,TH,14352.0,11702,80726.4,67620
2019,201911,I,116015101,2009710000,TR,1.02,18,2991.83,2532
2019,201911,I,116015101,2009710000,UA,5.1,28,5.1,28
2019,201911,I,116015101,2009710000,US,205259.44,385339,2588898.37,4530486
2019,201911,I,116015101,2009710000,UZ,2753.0,1546,9953.0,6089
2019,201911,I,116015101,2009710000,ZA,0.0,0,97848.0,123752
2019,201911,I,116015102,2009790000,AT,22.54,99,57787.54,73537
2019,201911,I,116015102,2009790000,AU,0.0,0,1.16,10
2019,201911,I,116015102,2009790000,CL,338738.2,541828,4350882.6,7125099
2019,201911,I,116015102,2009790000,CN,19817.0,29273,936144.18,1218511
2019,201911,I,116015102,2009790000,DE,0.0,0,4092.8,10288
2019,201911,I,116015102,2009790000,DK,0.0,0,0.7,12
2019,201911,I,116015102,2009790000,ES,0.0,0,11928.13,17103
2019,201911,I,116015102,2009790000,FR,0.0,0,6.95,40
2019,201911,I,116015102,2009790000,GB,0.0,0,8.0,35
2019,201911,I,116015102,2009790000,HR,0.0,0,70.0,193
2019,201911,I,116015102,2009790000,IL,0.0,0,4.77,31
2019,201911,I,116015102,2009790000,IT,1.5,8,60704.14,104172
2019,201911,I,116015102,2009790000,JP,0.0,0,1291.5,5578
2019,201911,I,116015102,2009790000,MD,0.0,0,13356.0,7726
2019,201911,I,116015102,2009790000,NZ,0.0,0,445810.0,865181
2019,201911,I,116015102,2009790000,PL,0.0,0,301.5,1241
2019,201911,I,116015102,2009790000,PT,1.0,13,1.0,13
2019,201911,I,116015102,2009790000,SG,0.0,0,0.45,10
2019,201911,I,116015102,2009790000,TH,0.0,0,7.13,32
2019,201911,I,116015102,2009790000,TR,139426.36,239184,1100106.77,2037124
2019,201911,I,116015102,2009790000,TW,0.0,0,1243.0,5456
2019,201911,I,116015102,2009790000,US,5.47,156,16336.28,46308
2019,201911,I,116015102,2009790000,UZ,0.0,0,2085.12,872
2019,201911,I,116015102,2009790000,VN,0.0,0,10.0,101
2019,201911,I,116015102,2009790000,ZA,0.0,0,33324.0,34163
2019,201911,I,116015900,2008992000,BE,0.0,0,2341.44,62016
2019,201911,I,116015900,2008992000,BG,0.0,0,1.2,28
2019,201911,I,116015900,2008992000,CA,0.0,0,798.72,7835
2019,201911,I,116015900,2008992000,CH,0.0,0,0.7,23
2019,201911,I,116015900,2008992000,CL,0.0,0,248.67,4134
2019,201911,I,116015900,2008992000,CN,2000.0,17087,52064.0,157098
2019,201911,I,116015900,2008992000,DE,0.0,0,259.87,6732
2019,201911,I,116015900,2008992000,ES,16956.3,55580,75563.5,253631
2019,201911,I,116015900,2008992000,FR,420.0,2242,9620.0,39739
2019,201911,I,116015900,2008992000,GB,0.0,0,3.38,50
2019,201911,I,116015900,2008992000,HU,0.0,0,354.75,1997
2019,201911,I,116015900,2008992000,IT,0.0,0,7142.54,26420
2019,201911,I,116015900,2008992000,JP,1000.0,5114,6396.0,32382
2019,201911,I,116015900,2008992000,MN,0.0,0,75.85,189
2019,201911,I,116015900,2008992000,NZ,0.0,0,1800.0,11790
2019,201911,I,116015900,2008992000,PL,0.0,0,400.3,422
2019,201911,I,116015900,2008992000,RU,0.0,0,10.5,564
2019,201911,I,116015900,2008992000,TR,0.0,0,150.0,919
2019,201911,I,116015900,2008992000,US,2300.67,12706,41331.86,143368
2019,201911,I,116020121,808300000,TW,32400.0,70853,48600.0,107150
2019,201911,I,116025900,2008400000,CA,0.0,0,376.32,3724
2019,201911,I,116025900,2008400000,CN,42238.0,39294,160548.37,126331
2019,201911,I,116025900,2008400000,DE,0.0,0,3.0,5
2019,201911,I,116025900,2008400000,ES,3474.0,11361,23472.41,71546
2019,201911,I,116025900,2008400000,FR,0.0,0,3952.0,15787
2019,201911,I,116025900,2008400000,IT,4.5,31,24502.88,24353
2019,201911,I,116025900,2008400000,PH,0.0,0,45.9,151
2019,201911,I,116025900,2008400000,TR,0.0,0,10390.0,14130
2019,201911,I,116025900,2008400000,US,709.63,6983,1903.31,11802
2019,201911,I,116025900,2008400000,ZA,0.0,0,17107.0,27648
2019,201911,I,121010100,704902000,CN,135275.0,34970,450392.7,109338
2019,201911,I,121210100,706901000,CN,1369720.0,364298,2622370.0,654258
2019,201911,I,121210100,706901000,VN,0.0,0,30.0,333
2019,201911,I,121210400,712902020,CN,123410.0,140594,1976096.2,2291383
2019,201911,I,121210400,712902020,US,0.0,0,0.3,27
2019,201911,I,121410200,710801000,BE,0.0,0,8.0,230
2019,201911,I,121410200,710801000,CN,811145.0,472889,9590755.0,5155573
2019,201911,I,121410200,710801000,ES,0.0,0,382.2,493
2019,201911,I,121410200,710801000,FR,0.0,0,3900.0,8926
2019,201911,I,121410200,710801000,GB,0.0,0,728.0,998
2019,201911,I,121410200,710801000,US,0.0,0,1.5,12
2019,201911,I,121410200,710801000,VN,0.0,0,2.0,22
2019,201911,I,121410400,712200000,CN,183485.0,169106,1439814.89,1233438
2019,201911,I,121410400,712200000,ES,0.0,0,4.0,37
2019,201911,I,121410400,712200000,IN,0.0,0,20181.3,34977
2019,201911,I,121410400,712200000,IT,0.0,0,11.34,719
2019,201911,I,121410400,712200000,US,22709.96,104498,208842.08,925652
2019,201911,I,121410400,712200000,VN,0.0,0,20.0,440
2019,201911,I,121415301,2001909070,AU,0.0,0,1.99,11
2019,201911,I,121415301,2001909070,DE,0.0,0,528.0,5968
2019,201911,I,121415301,2001909070,IT,0.0,0,7383.1,27264
2019,201911,I,121415301,2001909070,US,7.04,75,106.61,1232
2019,201911,I,121440200,710802000,CN,1797310.0,1888607,34085872.0,28825753
2019,201911,I,121440200,710802000,ES,500.0,2127,1000.0,4249
2019,201911,I,121440200,710802000,VN,0.0,0,10000.0,12756
2019,201911,I,121440300,711901000,ES,0.0,0,2.61,15
2019,201911,I,121440400,712901000,CA,0.0,0,2.3,43
2019,201911,I,121440400,712901000,CN,0.0,0,98890.1,159966
2019,201911,I,121440400,712901000,DE,0.0,0,3.0,14
2019,201911,I,121440400,712901000,EG,0.0,0,0.1,5
2019,201911,I,121440400,712901000,IN,0.0,0,0.2,6
2019,201911,I,121440400,712901000,IT,0.0,0,7.92,387
2019,201911,I,121440400,712901000,JP,0.0,0,0.01,1
2019,201911,I,121440400,712901000,US,232.28,10882,5431.89,127134
2019,201911,I,121440500,703201000,CN,20000.0,40221,186316.5,297248
2019,201911,I,121440500,703201000,UZ,0.0,0,8.5,84
2019,201911,I,121440600,703209000,CN,24000.0,11338,2865025.0,1533429
2019,201911,I,121440600,703209000,TH,0.0,0,6.0,61
2019,201911,I,121440600,703209000,TW,0.0,0,48000.0,75007
2019,201911,I,121445300,2001909060,AU,0.4,3,0.4,3
2019,201911,I,121445300,2001909060,CA,0.0,0,1.99,37
2019,201911,I,121445300,2001909060,CN,191578.5,226189,2671130.37,3039682
2019,201911,I,121445300,2001909060,TH,3487.5,5573,52853.9,81656
2019,201911,I,121445300,2001909060,US,0.0,0,2.02,79
2019,201911,I,121445300,2001909060,VN,0.0,0,6.0,212
2019,201911,I,121610102,709609000,CN,0.0,0,5.0,51
2019,201911,I,121610102,709609000,TH,0.0,0,0.1,2
2019,201911,I,121610121,904210000,AU,0.0,0,3.09,52
2019,201911,I,121610121,904210000,CA,0.0,0,0.2,5
2019,201911,I,121610121,904210000,CN,250975.9,736515,2957656.9,8364296
2019,201911,I,121610121,904210000,DE,0.0,0,3.8,29
2019,201911,I,121610121,904210000,ES,0.0,0,270.0,7855
2019,201911,I,121610121,904210000,GN,0.0,0,1.35,26
2019,201911,I,121610121,904210000,HU,0.0,0,0.0,1
2019,201911,I,121610121,904210000,IN,0.0,0,8.6,92
2019,201911,I,121610121,904210000,IT,0.0,0,1224.96,12754
2019,201911,I,121610121,904210000,JP,0.0,0,1.0,31
2019,201911,I,121610121,904210000,KE,480.0,5820,9678.52,62830
2019,201911,I,121610121,904210000,MM,0.0,0,125.0,205
2019,201911,I,121610121,904210000,MW,1000.0,7054,5900.0,39450
2019,201911,I,121610121,904210000,MX,0.0,0,10.4,68
2019,201911,I,121610121,904210000,NG,0.0,0,10.37,23
2019,201911,I,121610121,904210000,NL,0.0,0,0.6,9
2019,201911,I,121610121,904210000,SA,1.0,7,1.0,7
2019,201911,I,121610121,904210000,TH,0.0,0,2240.0,8332
2019,201911,I,121610121,904210000,UG,1378.2,11382,1879.63,20402
2019,201911,I,121610121,904210000,US,26.35,1728,711.73,19241
2019,201911,I,121610121,904210000,VN,0.0,0,1680.0,1253
2019,201911,I,121610123,904220000,AU,0.42,11,10.89,108
2019,201911,I,121610123,904220000,BD,0.0,0,120.0,130
2019,201911,I,121610123,904220000,CA,0.4,5,1.9,11
2019,201911,I,121610123,904220000,CN,49217.9,155996,929090.96,2888951
2019,201911,I,121610123,904220000,DE,0.0,0,1.86,65
2019,201911,I,121610123,904220000,ES,175.6,2162,2364.97,25382
2019,201911,I,121610123,904220000,FR,0.0,0,2.6,49
2019,201911,I,121610123,904220000,GB,0.5,14,52.44,1350
2019,201911,I,121610123,904220000,IL,0.0,0,8000.0,31182
2019,201911,I,121610123,904220000,IN,6500.5,15891,82972.8,201760
2019,201911,I,121610123,904220000,IT,0.0,0,108.0,639
2019,201911,I,121610123,904220000,JP,302.0,3569,1609.62,17769
2019,201911,I,121610123,904220000,LK,0.0,0,4057.0,10033
2019,201911,I,121610123,904220000,MA,0.0,0,0.5,5
2019,201911,I,121610123,904220000,MX,0.0,0,2.1,38
2019,201911,I,121610123,904220000,MY,0.0,0,200.3,1628
2019,201911,I,121610123,904220000,NL,0.0,0,3.7,69
2019,201911,I,121610123,904220000,PK,192.0,342,192.0,342
2019,201911,I,121610123,904220000,SG,0.0,0,0.6,17
2019,201911,I,121610123,904220000,TH,0.0,0,25.4,327
2019,201911,I,121610123,904220000,US,451.05,17132,8959.86,177260
2019,201911,I,121610123,904220000,VN,300.0,593,900.0,2184
2019,201911,I,121610200,710807000,CN,25350995.2,14315124,206773505.2,113370897
2019,201911,I,121610200,710807000,ES,0.0,0,92014.2,105039
2019,201911,I,121610200,710807000,MM,13420.0,9394,53420.0,37394
2019,201911,I,121610200,710807000,PE,0.0,0,1.1,66
2019,201911,I,121610200,710807000,VN,1811310.0,1492105,7783497.2,6294421
